"Data" "Ora" "FlussoImport" "FlussoExport" "Zona"
"30685" 2022-10-31 "21" 0 184.908 "BSP"
"30686" 2022-10-31 "21" 95 0 "XAUS"
"30687" 2022-10-31 "21" 3285 0 "XFRA"
"30688" 2022-10-31 "21" 0 500 "XGRE"
"30689" 2022-10-31 "22" 0 0 "BSP"
"30690" 2022-10-31 "22" 0 0 "XAUS"
"30691" 2022-10-31 "22" 2889.859 0 "XFRA"
"30692" 2022-10-31 "22" 0 351.656 "XGRE"
"30693" 2022-10-31 "23" 127.195 0 "BSP"
"30694" 2022-10-31 "23" 95 0 "XAUS"
"30695" 2022-10-31 "23" 3285 0 "XFRA"
"30696" 2022-10-31 "23" 0 500 "XGRE"
"30697" 2022-10-31 "24" 641 0 "BSP"
"30698" 2022-10-31 "24" 90 0 "XAUS"
"30699" 2022-10-31 "24" 3138 0 "XFRA"
"30700" 2022-10-31 "24" 0 399.165 "XGRE"
"30706" 2022-11-01 "1" 641 0 "BSP"
"30707" 2022-11-01 "1" 90 0 "XAUS"
"30708" 2022-11-01 "1" 3138 0 "XFRA"
"30709" 2022-11-01 "1" 64.128 0 "XGRE"
"30710" 2022-11-01 "2" 641 0 "BSP"
"30711" 2022-11-01 "2" 0 45 "XAUS"
"30712" 2022-11-01 "2" 3138 0 "XFRA"
"30713" 2022-11-01 "2" 0 411.892 "XGRE"
"30714" 2022-11-01 "3" 0 292.587 "BSP"
"30715" 2022-11-01 "3" 0 0 "XAUS"
"30716" 2022-11-01 "3" 3138 0 "XFRA"
"30717" 2022-11-01 "3" 0 246.122 "XGRE"
"30718" 2022-11-01 "4" 342.798 0 "BSP"
"30719" 2022-11-01 "4" 90 0 "XAUS"
"30720" 2022-11-01 "4" 3138 0 "XFRA"
"30721" 2022-11-01 "4" 0 500 "XGRE"
"30722" 2022-11-01 "5" 50.336 0 "BSP"
"30723" 2022-11-01 "5" 90 0 "XAUS"
"30724" 2022-11-01 "5" 3138 0 "XFRA"
"30725" 2022-11-01 "5" 0 500 "XGRE"
"30726" 2022-11-01 "6" 245.984 0 "BSP"
"30727" 2022-11-01 "6" 0 45 "XAUS"
"30728" 2022-11-01 "6" 3138 0 "XFRA"
"30729" 2022-11-01 "6" 0 500 "XGRE"
"30730" 2022-11-01 "7" 3.136 0 "BSP"
"30731" 2022-11-01 "7" 0 45 "XAUS"
"30732" 2022-11-01 "7" 3138 0 "XFRA"
"30733" 2022-11-01 "7" 0 500 "XGRE"
"30734" 2022-11-01 "8" 0 680 "BSP"
"30735" 2022-11-01 "8" 0 4.9 "XAUS"
"30736" 2022-11-01 "8" 3138 0 "XFRA"
"30737" 2022-11-01 "8" 0 500 "XGRE"
"30738" 2022-11-01 "9" 0 680 "BSP"
"30739" 2022-11-01 "9" 0 45 "XAUS"
"30740" 2022-11-01 "9" 3138 0 "XFRA"
"30741" 2022-11-01 "9" 0 144.832 "XGRE"
"30742" 2022-11-01 "10" 0 680 "BSP"
"30743" 2022-11-01 "10" 0 45 "XAUS"
"30744" 2022-11-01 "10" 2478.702 0 "XFRA"
"30745" 2022-11-01 "10" 23.106 0 "XGRE"
"30746" 2022-11-01 "11" 0 680 "BSP"
"30747" 2022-11-01 "11" 0 45 "XAUS"
"30748" 2022-11-01 "11" 1926.393 0 "XFRA"
"30749" 2022-11-01 "11" 374.798 0 "XGRE"
"30750" 2022-11-01 "12" 0 680 "BSP"
"30751" 2022-11-01 "12" 0 45 "XAUS"
"30752" 2022-11-01 "12" 2368 0 "XFRA"
"30753" 2022-11-01 "12" 155.708 0 "XGRE"
"30754" 2022-11-01 "13" 0 680 "BSP"
"30755" 2022-11-01 "13" 0 45 "XAUS"
"30756" 2022-11-01 "13" 2712 0 "XFRA"
"30757" 2022-11-01 "13" 0 5.579 "XGRE"
"30758" 2022-11-01 "14" 0 680 "BSP"
"30759" 2022-11-01 "14" 0 45 "XAUS"
"30760" 2022-11-01 "14" 2971.966 0 "XFRA"
"30761" 2022-11-01 "14" 0 383.022 "XGRE"
"30762" 2022-11-01 "15" 0 680 "BSP"
"30763" 2022-11-01 "15" 0 45 "XAUS"
"30764" 2022-11-01 "15" 3138 0 "XFRA"
"30765" 2022-11-01 "15" 0 500 "XGRE"
"30766" 2022-11-01 "16" 0 680 "BSP"
"30767" 2022-11-01 "16" 0 45 "XAUS"
"30768" 2022-11-01 "16" 3138 0 "XFRA"
"30769" 2022-11-01 "16" 0 500 "XGRE"
"30770" 2022-11-01 "17" 0 680 "BSP"
"30771" 2022-11-01 "17" 0 45 "XAUS"
"30772" 2022-11-01 "17" 3138 0 "XFRA"
"30773" 2022-11-01 "17" 0 500 "XGRE"
"30774" 2022-11-01 "18" 0 680 "BSP"
"30775" 2022-11-01 "18" 0 45 "XAUS"
"30776" 2022-11-01 "18" 3138 0 "XFRA"
"30777" 2022-11-01 "18" 0 500 "XGRE"
"30778" 2022-11-01 "19" 0 680 "BSP"
"30779" 2022-11-01 "19" 0 45 "XAUS"
"30780" 2022-11-01 "19" 2693.391 0 "XFRA"
"30781" 2022-11-01 "19" 0 500 "XGRE"
"30782" 2022-11-01 "20" 0 680 "BSP"
"30783" 2022-11-01 "20" 90 0 "XAUS"
"30784" 2022-11-01 "20" 3138 0 "XFRA"
"30785" 2022-11-01 "20" 0 500 "XGRE"
"30786" 2022-11-01 "21" 0 680 "BSP"
"30787" 2022-11-01 "21" 90 0 "XAUS"
"30788" 2022-11-01 "21" 3138 0 "XFRA"
"30789" 2022-11-01 "21" 0 500 "XGRE"
"30790" 2022-11-01 "22" 0 680 "BSP"
"30791" 2022-11-01 "22" 90 0 "XAUS"
"30792" 2022-11-01 "22" 3138 0 "XFRA"
"30793" 2022-11-01 "22" 0 500 "XGRE"
"30794" 2022-11-01 "23" 0 680 "BSP"
"30795" 2022-11-01 "23" 33.833 0 "XAUS"
"30796" 2022-11-01 "23" 3138 0 "XFRA"
"30797" 2022-11-01 "23" 0 500 "XGRE"
"30798" 2022-11-01 "24" 0 680 "BSP"
"30799" 2022-11-01 "24" 0 45 "XAUS"
"30800" 2022-11-01 "24" 2561.553 0 "XFRA"
"30801" 2022-11-01 "24" 0 500 "XGRE"
"30807" 2022-11-02 "1" 0 680 "BSP"
"30808" 2022-11-02 "1" 0 45 "XAUS"
"30809" 2022-11-02 "1" 3517 0 "XFRA"
"30810" 2022-11-02 "1" 0 500 "XGRE"
"30811" 2022-11-02 "2" 0 680 "BSP"
"30812" 2022-11-02 "2" 0 45 "XAUS"
"30813" 2022-11-02 "2" 3287.553 0 "XFRA"
"30814" 2022-11-02 "2" 0 500 "XGRE"
"30815" 2022-11-02 "3" 0 680 "BSP"
"30816" 2022-11-02 "3" 0 45 "XAUS"
"30817" 2022-11-02 "3" 2626.758 0 "XFRA"
"30818" 2022-11-02 "3" 0 264.246 "XGRE"
"30819" 2022-11-02 "4" 0 680 "BSP"
"30820" 2022-11-02 "4" 0 45 "XAUS"
"30821" 2022-11-02 "4" 3361 0 "XFRA"
"30822" 2022-11-02 "4" 0 500 "XGRE"
"30823" 2022-11-02 "5" 0 680 "BSP"
"30824" 2022-11-02 "5" 0 45 "XAUS"
"30825" 2022-11-02 "5" 3361 0 "XFRA"
"30826" 2022-11-02 "5" 0 500 "XGRE"
"30827" 2022-11-02 "6" 0 680 "BSP"
"30828" 2022-11-02 "6" 0 45 "XAUS"
"30829" 2022-11-02 "6" 2757.154 0 "XFRA"
"30830" 2022-11-02 "6" 0 500 "XGRE"
"30831" 2022-11-02 "7" 0 680 "BSP"
"30832" 2022-11-02 "7" 0 45 "XAUS"
"30833" 2022-11-02 "7" 1889.259 0 "XFRA"
"30834" 2022-11-02 "7" 0 500 "XGRE"
"30835" 2022-11-02 "8" 0 660 "BSP"
"30836" 2022-11-02 "8" 0 15 "XAUS"
"30837" 2022-11-02 "8" 2196.481 0 "XFRA"
"30838" 2022-11-02 "8" 0 500 "XGRE"
"30839" 2022-11-02 "9" 0 660 "BSP"
"30840" 2022-11-02 "9" 0 15 "XAUS"
"30841" 2022-11-02 "9" 2293.572 0 "XFRA"
"30842" 2022-11-02 "9" 0 500 "XGRE"
"30843" 2022-11-02 "10" 0 660 "BSP"
"30844" 2022-11-02 "10" 0 15 "XAUS"
"30845" 2022-11-02 "10" 2719.206 0 "XFRA"
"30846" 2022-11-02 "10" 0 500 "XGRE"
"30847" 2022-11-02 "11" 0 660 "BSP"
"30848" 2022-11-02 "11" 0 15 "XAUS"
"30849" 2022-11-02 "11" 2548.821 0 "XFRA"
"30850" 2022-11-02 "11" 0 500 "XGRE"
"30851" 2022-11-02 "12" 0 660 "BSP"
"30852" 2022-11-02 "12" 0 15 "XAUS"
"30853" 2022-11-02 "12" 3335 0 "XFRA"
"30854" 2022-11-02 "12" 0 500 "XGRE"
"30855" 2022-11-02 "13" 0 660 "BSP"
"30856" 2022-11-02 "13" 0 15 "XAUS"
"30857" 2022-11-02 "13" 3243.654 0 "XFRA"
"30858" 2022-11-02 "13" 0 500 "XGRE"
"30859" 2022-11-02 "14" 0 660 "BSP"
"30860" 2022-11-02 "14" 0 15 "XAUS"
"30861" 2022-11-02 "14" 3317 0 "XFRA"
"30862" 2022-11-02 "14" 0 500 "XGRE"
"30863" 2022-11-02 "15" 0 660 "BSP"
"30864" 2022-11-02 "15" 0 15 "XAUS"
"30865" 2022-11-02 "15" 3317 0 "XFRA"
"30866" 2022-11-02 "15" 0 500 "XGRE"
"30867" 2022-11-02 "16" 0 660 "BSP"
"30868" 2022-11-02 "16" 0 15 "XAUS"
"30869" 2022-11-02 "16" 3314 0 "XFRA"
"30870" 2022-11-02 "16" 0 500 "XGRE"
"30871" 2022-11-02 "17" 0 660 "BSP"
"30872" 2022-11-02 "17" 95 0 "XAUS"
"30873" 2022-11-02 "17" 3314 0 "XFRA"
"30874" 2022-11-02 "17" 0 500 "XGRE"
"30875" 2022-11-02 "18" 0 660 "BSP"
"30876" 2022-11-02 "18" 95 0 "XAUS"
"30877" 2022-11-02 "18" 3314 0 "XFRA"
"30878" 2022-11-02 "18" 0 500 "XGRE"
"30879" 2022-11-02 "19" 0 660 "BSP"
"30880" 2022-11-02 "19" 94 0 "XAUS"
"30881" 2022-11-02 "19" 1684.166 0 "XFRA"
"30882" 2022-11-02 "19" 0 500 "XGRE"
"30883" 2022-11-02 "20" 0 660 "BSP"
"30884" 2022-11-02 "20" 94 0 "XAUS"
"30885" 2022-11-02 "20" 1647.39 0 "XFRA"
"30886" 2022-11-02 "20" 0 500 "XGRE"
"30887" 2022-11-02 "21" 0 660 "BSP"
"30888" 2022-11-02 "21" 0 15 "XAUS"
"30889" 2022-11-02 "21" 1837.607 0 "XFRA"
"30890" 2022-11-02 "21" 0 500 "XGRE"
"30891" 2022-11-02 "22" 0 660 "BSP"
"30892" 2022-11-02 "22" 0 15 "XAUS"
"30893" 2022-11-02 "22" 1786.655 0 "XFRA"
"30894" 2022-11-02 "22" 0 500 "XGRE"
"30895" 2022-11-02 "23" 0 660 "BSP"
"30896" 2022-11-02 "23" 0 15 "XAUS"
"30897" 2022-11-02 "23" 1082.279 0 "XFRA"
"30898" 2022-11-02 "23" 0 500 "XGRE"
"30899" 2022-11-02 "24" 0 680 "BSP"
"30900" 2022-11-02 "24" 0 45 "XAUS"
"30901" 2022-11-02 "24" 1442.634 0 "XFRA"
