"Data","Ora","PrezzoZonale","Quantita","Prezzo"
2023-11-08,"5",110.1,74.9,6.8
2023-11-08,"5",110.1,0.003,6
2023-11-08,"5",110.1,66.984,5
2023-11-08,"5",110.1,73,4
2023-11-08,"5",110.1,248.589,3
2023-11-08,"5",110.1,250,2.85
2023-11-08,"5",110.1,1755.26,1
2023-11-08,"5",110.1,27.031,0.5
2023-11-08,"5",110.1,35,0.2
2023-11-08,"5",110.1,22.28,0.1
2023-11-08,"5",110.1,121.653,0.01
2023-11-08,"5",110.1,13086.225,0
2023-11-08,"5",110.1,4,-0.5
2023-11-08,"5",110.1,0.539,-0.63
2023-11-08,"5",110.1,285.171,-0.65
2023-11-08,"5",110.1,774.972,-1
2023-11-08,"5",110.1,33,-2
2023-11-08,"5",110.1,97.286,-5
2023-11-08,"5",110.1,215.915,-5.5
2023-11-08,"5",110.1,36.365,-10
2023-11-08,"5",110.1,213.843,-11
2023-11-08,"5",110.1,9.6,-48.2
2023-11-08,"5",110.1,2.5,-50
2023-11-08,"5",110.1,255.997,-100
2023-11-08,"5",110.1,713.811,-500
2023-11-08,"11",135.3,0.001,800
2023-11-08,"11",135.3,0.003,632
2023-11-08,"11",135.3,841.912,499
2023-11-08,"11",135.3,101,342.1
2023-11-08,"11",135.3,3516,306.61
2023-11-08,"11",135.3,1,292.5
2023-11-08,"11",135.3,11.3,270
2023-11-08,"11",135.3,22.757,266.61
2023-11-08,"11",135.3,40,266
2023-11-08,"11",135.3,1480,265.67
2023-11-08,"11",135.3,3535.654,260.1
2023-11-08,"11",135.3,526.28,260
2023-11-08,"11",135.3,172.5,259.1
2023-11-08,"11",135.3,813.4,258.1
2023-11-08,"11",135.3,243.506,257.6
2023-11-08,"11",135.3,39.3,255
2023-11-08,"11",135.3,99.578,250
2023-11-08,"11",135.3,342.2,245.01
2023-11-08,"11",135.3,105.7,244.69
2023-11-08,"11",135.3,1.25,242.84
2023-11-08,"11",135.3,714.2,240.01
2023-11-08,"11",135.3,38.6,240
2023-11-08,"11",135.3,16.5,238.61
2023-11-08,"11",135.3,288,235.68
2023-11-08,"11",135.3,731,235.01
2023-11-08,"11",135.3,352.7,230.01
2023-11-08,"11",135.3,265.5,230
2023-11-08,"11",135.3,697,223
2023-11-08,"11",135.3,1.25,220.62
2023-11-08,"11",135.3,80,220
2023-11-08,"11",135.3,44,217.19
2023-11-08,"11",135.3,44.766,212.2
2023-11-08,"11",135.3,118,212
2023-11-08,"11",135.3,379.5,206
2023-11-08,"11",135.3,346.7,205
2023-11-08,"11",135.3,539,200.1
2023-11-08,"11",135.3,698,200
2023-11-08,"11",135.3,1.25,198.4
2023-11-08,"11",135.3,417,190
2023-11-08,"11",135.3,1.25,184.54
2023-11-08,"11",135.3,40.59,180.5
2023-11-08,"11",135.3,63,175.86
2023-11-08,"11",135.3,370,170
2023-11-08,"11",135.3,35.682,169.4
2023-11-08,"11",135.3,49.999,169
2023-11-08,"11",135.3,370,168.33
2023-11-08,"11",135.3,72,168.1
2023-11-08,"11",135.3,0.6,167.37
2023-11-08,"11",135.3,1,165
2023-11-08,"11",135.3,89.785,164.8
2023-11-08,"11",135.3,53.916,164.4
2023-11-08,"11",135.3,72.3,163
2023-11-08,"11",135.3,45.72,162.1
2023-11-08,"11",135.3,370,160
2023-11-08,"11",135.3,202.855,159.78
2023-11-08,"11",135.3,50,159
2023-11-08,"11",135.3,50,156.52
2023-11-08,"11",135.3,32.6,155.34
2023-11-08,"11",135.3,74.9,155
2023-11-08,"11",135.3,10,153
2023-11-08,"11",135.3,20.362,151.2
2023-11-08,"11",135.3,11.032,150
2023-11-08,"11",135.3,345,148.52
2023-11-08,"11",135.3,10,148
2023-11-08,"11",135.3,370,147.8
2023-11-08,"11",135.3,50,146.52
2023-11-08,"11",135.3,21,145.95
2023-11-08,"11",135.3,24,145
2023-11-08,"11",135.3,211.49,144.66
2023-11-08,"11",135.3,9,144
2023-11-08,"11",135.3,23.924,143.23
2023-11-08,"11",135.3,25,142.91
2023-11-08,"11",135.3,81,141.67
2023-11-08,"11",135.3,150,141.52
2023-11-08,"11",135.3,16,141.09
2023-11-08,"11",135.3,1.584,140
2023-11-08,"11",135.3,50,136.67
2023-11-08,"11",135.3,30.3,136.13
2023-11-08,"11",135.3,199,135.43
2023-11-08,"11",135.3,179,135.3
2023-11-08,"11",135.3,212,134.11
2023-11-08,"11",135.3,174,133.98
2023-11-08,"11",135.3,135.7,132
2023-11-08,"11",135.3,2.745,130.28
2023-11-08,"11",135.3,6.5,130.2
2023-11-08,"11",135.3,182,130.17
2023-11-08,"11",135.3,68,130.1
2023-11-08,"11",135.3,63,130
2023-11-08,"11",135.3,715,129.92
2023-11-08,"11",135.3,5,129.72
2023-11-08,"11",135.3,138.51,129.66
2023-11-08,"11",135.3,1,129
2023-11-08,"11",135.3,360,128.91
2023-11-08,"11",135.3,370,128.31
2023-11-08,"11",135.3,165,127.2
2023-11-08,"11",135.3,50,126.67
2023-11-08,"11",135.3,176,126.39
2023-11-08,"11",135.3,0.458,126.3
2023-11-08,"11",135.3,212,125.04
2023-11-08,"11",135.3,52.6,125
2023-11-08,"11",135.3,25.887,124.72
2023-11-08,"11",135.3,16,122.91
2023-11-08,"11",135.3,210,122.53
2023-11-08,"11",135.3,99.5,122
2023-11-08,"11",135.3,227,121.69
2023-11-08,"11",135.3,3.947,121.1
2023-11-08,"11",135.3,6,120.91
2023-11-08,"11",135.3,225,120.59
2023-11-08,"11",135.3,182,120.53
2023-11-08,"11",135.3,8,119.41
2023-11-08,"11",135.3,165,119.18
2023-11-08,"11",135.3,6,118.91
2023-11-08,"11",135.3,6,116.91
2023-11-08,"11",135.3,99.999,116.9
2023-11-08,"11",135.3,180,116.67
2023-11-08,"11",135.3,17.316,116.53
2023-11-08,"11",135.3,17.634,116.28
2023-11-08,"11",135.3,8,115.91
2023-11-08,"11",135.3,26.418,115.3
2023-11-08,"11",135.3,25.382,115.08
2023-11-08,"11",135.3,12.231,115
2023-11-08,"11",135.3,95,110.22
2023-11-08,"11",135.3,403.1,108.42
2023-11-08,"11",135.3,172.3,107.41
2023-11-08,"11",135.3,89,107.21
2023-11-08,"11",135.3,18,107
2023-11-08,"11",135.3,60,105.22
2023-11-08,"11",135.3,270,104.18
2023-11-08,"11",135.3,11.2,103.99
2023-11-08,"11",135.3,10,103.63
2023-11-08,"11",135.3,60,102.21
2023-11-08,"11",135.3,1.5,101.66
2023-11-08,"11",135.3,4.523,100.72
2023-11-08,"11",135.3,60,100.22
2023-11-08,"11",135.3,9.92,100
2023-11-08,"11",135.3,0.131,99.92
2023-11-08,"11",135.3,6.5,97.86
2023-11-08,"11",135.3,60,97.21
2023-11-08,"11",135.3,4.915,96.45
2023-11-08,"11",135.3,3.388,96.17
2023-11-08,"11",135.3,100,95.95
2023-11-08,"11",135.3,0.565,95.87
2023-11-08,"11",135.3,50,95
2023-11-08,"11",135.3,10,94.8
2023-11-08,"11",135.3,0.201,93.41
2023-11-08,"11",135.3,18,93
2023-11-08,"11",135.3,66.603,90.68
2023-11-08,"11",135.3,2.28,90
2023-11-08,"11",135.3,26.29,88.92
2023-11-08,"11",135.3,354,85.1
2023-11-08,"11",135.3,36,85
2023-11-08,"11",135.3,0.2,82.38
2023-11-08,"11",135.3,50,81.01
2023-11-08,"11",135.3,49.999,81
2023-11-08,"11",135.3,5,80.65
2023-11-08,"11",135.3,36.965,80
2023-11-08,"11",135.3,9.86,78.12
2023-11-08,"11",135.3,25,75
2023-11-08,"11",135.3,11.928,71.48
2023-11-08,"11",135.3,2.428,71.33
2023-11-08,"11",135.3,0.312,70.78
2023-11-08,"11",135.3,0.159,70.63
2023-11-08,"11",135.3,5.584,65.88
2023-11-08,"11",135.3,10.907,60.95
2023-11-08,"11",135.3,28.186,60.93
2023-11-08,"11",135.3,3.951,60.84
2023-11-08,"11",135.3,43.61,56.88
2023-11-08,"11",135.3,1.437,56.49
2023-11-08,"11",135.3,9.3,50.89
2023-11-08,"11",135.3,7.73,50.72
2023-11-08,"11",135.3,6.18,50
2023-11-08,"11",135.3,13.4,45.02
2023-11-08,"11",135.3,13.128,41.23
2023-11-08,"11",135.3,2.002,40.83
2023-11-08,"11",135.3,7,35.54
2023-11-08,"11",135.3,74.7,31.5
2023-11-08,"11",135.3,0.984,31.23
2023-11-08,"11",135.3,13.307,31
2023-11-08,"11",135.3,20,30.91
2023-11-08,"11",135.3,182.078,30.86
2023-11-08,"11",135.3,331.741,30
2023-11-08,"11",135.3,3.166,25
2023-11-08,"11",135.3,12.2,21.09
2023-11-08,"11",135.3,466.2,20
2023-11-08,"11",135.3,125,16.01
2023-11-08,"11",135.3,39.039,15
2023-11-08,"11",135.3,1.869,11.26
2023-11-08,"11",135.3,40.813,11.19
2023-11-08,"11",135.3,2,11.18
2023-11-08,"11",135.3,24.183,11
2023-11-08,"11",135.3,68.3,10.8
2023-11-08,"11",135.3,6.941,10
2023-11-08,"11",135.3,0.782,6
2023-11-08,"11",135.3,5.071,5.95
2023-11-08,"11",135.3,184.792,5
2023-11-08,"11",135.3,75,4
2023-11-08,"11",135.3,274.309,3
2023-11-08,"11",135.3,8,1.01
2023-11-08,"11",135.3,2065.275,1
2023-11-08,"11",135.3,10.874,0.78
2023-11-08,"11",135.3,186.65,0.5
2023-11-08,"11",135.3,50,0.2
2023-11-08,"11",135.3,23.74,0.1
2023-11-08,"11",135.3,0.95,0.05
2023-11-08,"11",135.3,80.478,0.01
2023-11-08,"11",135.3,20040.878,0
2023-11-08,"11",135.3,4,-0.5
2023-11-08,"11",135.3,8.188,-0.65
2023-11-08,"11",135.3,768.478,-1
2023-11-08,"11",135.3,40,-2
2023-11-08,"11",135.3,205.484,-5
2023-11-08,"11",135.3,776.363,-5.5
2023-11-08,"11",135.3,35.26,-10
2023-11-08,"11",135.3,245.796,-11
2023-11-08,"11",135.3,31.9,-23.5
2023-11-08,"11",135.3,7.284,-50
2023-11-08,"11",135.3,244.751,-100
2023-11-08,"11",135.3,989.616,-500
2023-11-08,"13",109.62,0.001,800
2023-11-08,"13",109.62,0.003,632
2023-11-08,"13",109.62,18.5,499
2023-11-08,"13",109.62,100,342.1
2023-11-08,"13",109.62,3509,306.61
2023-11-08,"13",109.62,8.4,270
2023-11-08,"13",109.62,16.957,266.61
2023-11-08,"13",109.62,40,266
2023-11-08,"13",109.62,1480,265.67
2023-11-08,"13",109.62,3444.915,260.1
2023-11-08,"13",109.62,735.58,260
2023-11-08,"13",109.62,168,259.1
2023-11-08,"13",109.62,158.4,258.1
2023-11-08,"13",109.62,37.9,255
2023-11-08,"13",109.62,113.386,250
2023-11-08,"13",109.62,339.7,245.01
2023-11-08,"13",109.62,709.3,240.01
2023-11-08,"13",109.62,38.6,240
2023-11-08,"13",109.62,16.5,238.61
2023-11-08,"13",109.62,288,235.68
2023-11-08,"13",109.62,725,235.01
2023-11-08,"13",109.62,348.8,230.01
2023-11-08,"13",109.62,264.6,230
2023-11-08,"13",109.62,698,223
2023-11-08,"13",109.62,80,220
2023-11-08,"13",109.62,44,217.19
2023-11-08,"13",109.62,44.766,212.2
2023-11-08,"13",109.62,118,212
2023-11-08,"13",109.62,380.3,206
2023-11-08,"13",109.62,350.4,205
2023-11-08,"13",109.62,533,200.1
2023-11-08,"13",109.62,429.1,200
2023-11-08,"13",109.62,411.9,190
2023-11-08,"13",109.62,63,175.86
2023-11-08,"13",109.62,370,170
2023-11-08,"13",109.62,35.682,169.4
2023-11-08,"13",109.62,370,168.33
2023-11-08,"13",109.62,72,168.1
2023-11-08,"13",109.62,1,165
2023-11-08,"13",109.62,89.785,164.8
2023-11-08,"13",109.62,53.916,164.4
2023-11-08,"13",109.62,72.3,163
2023-11-08,"13",109.62,45.72,162.1
2023-11-08,"13",109.62,370,160
2023-11-08,"13",109.62,32.6,155.34
2023-11-08,"13",109.62,74.9,155
2023-11-08,"13",109.62,9,153
2023-11-08,"13",109.62,0.231,150
2023-11-08,"13",109.62,3.7,148.88
2023-11-08,"13",109.62,10,148
2023-11-08,"13",109.62,21,145.95
2023-11-08,"13",109.62,24,145
2023-11-08,"13",109.62,219.595,144.41
2023-11-08,"13",109.62,9,144
2023-11-08,"13",109.62,104.2,143.69
2023-11-08,"13",109.62,81,141.67
2023-11-08,"13",109.62,50,136.73
2023-11-08,"13",109.62,50,136.58
2023-11-08,"13",109.62,345,136.52
2023-11-08,"13",109.62,23.9,135
2023-11-08,"13",109.62,25,134.49
2023-11-08,"13",109.62,17.985,133.72
2023-11-08,"13",109.62,370,132.8
2023-11-08,"13",109.62,49.999,132.53
2023-11-08,"13",109.62,139.5,132
2023-11-08,"13",109.62,6.4,130.2
2023-11-08,"13",109.62,67,130.08
2023-11-08,"13",109.62,42,130
2023-11-08,"13",109.62,715,129.92
2023-11-08,"13",109.62,179,129.68
2023-11-08,"13",109.62,350,129.66
2023-11-08,"13",109.62,360,128.91
2023-11-08,"13",109.62,370,128.31
2023-11-08,"13",109.62,94.5,128
2023-11-08,"13",109.62,163,126.87
2023-11-08,"13",109.62,50,126.73
2023-11-08,"13",109.62,50,126.58
2023-11-08,"13",109.62,172,126
2023-11-08,"13",109.62,52.6,125
2023-11-08,"13",109.62,208,124.38
2023-11-08,"13",109.62,21.891,123.15
2023-11-08,"13",109.62,203,122.55
2023-11-08,"13",109.62,50,122.53
2023-11-08,"13",109.62,115,122
2023-11-08,"13",109.62,223,121.83
2023-11-08,"13",109.62,150,121.58
2023-11-08,"13",109.62,221,120.81
2023-11-08,"13",109.62,16,120.61
2023-11-08,"13",109.62,179,120.33
2023-11-08,"13",109.62,15.418,120
2023-11-08,"13",109.62,153,118.16
2023-11-08,"13",109.62,180,116.73
2023-11-08,"13",109.62,30.3,115.58
2023-11-08,"13",109.62,26.265,115.3
2023-11-08,"13",109.62,25.235,115.08
2023-11-08,"13",109.62,16.478,115
2023-11-08,"13",109.62,2.745,114.91
2023-11-08,"13",109.62,16,114.49
2023-11-08,"13",109.62,5,113.06
2023-11-08,"13",109.62,17,110.99
2023-11-08,"13",109.62,1.584,110
2023-11-08,"13",109.62,195,109.62
2023-11-08,"13",109.62,179,109.51
2023-11-08,"13",109.62,207,108.54
2023-11-08,"13",109.62,174,108.44
2023-11-08,"13",109.62,404.7,108.42
2023-11-08,"13",109.62,26.362,108.06
2023-11-08,"13",109.62,17,107.49
2023-11-08,"13",109.62,168,107.41
2023-11-08,"13",109.62,18,107
2023-11-08,"13",109.62,0.453,105.64
2023-11-08,"13",109.62,16,104.6
2023-11-08,"13",109.62,270,104.18
2023-11-08,"13",109.62,45.49,104
2023-11-08,"13",109.62,72,103.49
2023-11-08,"13",109.62,1,103.25
2023-11-08,"13",109.62,194,102.6
2023-11-08,"13",109.62,1.5,101.66
2023-11-08,"13",109.62,3.992,101.36
2023-11-08,"13",109.62,19.218,100.71
2023-11-08,"13",109.62,11.52,100
2023-11-08,"13",109.62,6,97.86
2023-11-08,"13",109.62,95,96.81
2023-11-08,"13",109.62,10,95
2023-11-08,"13",109.62,89,94.16
2023-11-08,"13",109.62,18,93
2023-11-08,"13",109.62,60,91.81
2023-11-08,"13",109.62,2,91
2023-11-08,"13",109.62,4.68,90
2023-11-08,"13",109.62,60,89.16
2023-11-08,"13",109.62,159.898,88.92
2023-11-08,"13",109.62,50,88.83
2023-11-08,"13",109.62,60,86.81
2023-11-08,"13",109.62,355,85.1
2023-11-08,"13",109.62,36,85
2023-11-08,"13",109.62,11.2,84.37
2023-11-08,"13",109.62,60,84.16
2023-11-08,"13",109.62,10,83.46
2023-11-08,"13",109.62,4.568,80.58
2023-11-08,"13",109.62,99.999,80.43
2023-11-08,"13",109.62,51.106,80
2023-11-08,"13",109.62,4.997,76.19
2023-11-08,"13",109.62,3.388,75.86
2023-11-08,"13",109.62,0.438,75.69
2023-11-08,"13",109.62,0.272,71.06
2023-11-08,"13",109.62,71.8,70.79
2023-11-08,"13",109.62,6.3,66.73
2023-11-08,"13",109.62,1.2,63.89
2023-11-08,"13",109.62,50,58.53
2023-11-08,"13",109.62,8.767,57.9
2023-11-08,"13",109.62,17.98,51.32
2023-11-08,"13",109.62,0.157,50.42
2023-11-08,"13",109.62,7.665,50
2023-11-08,"13",109.62,49.999,44.53
2023-11-08,"13",109.62,29.559,41.24
2023-11-08,"13",109.62,10.707,40.58
2023-11-08,"13",109.62,31.57,34.94
2023-11-08,"13",109.62,15.1,31.3
2023-11-08,"13",109.62,9.3,31.26
2023-11-08,"13",109.62,19.047,31
2023-11-08,"13",109.62,259.501,30
2023-11-08,"13",109.62,3.559,25
2023-11-08,"13",109.62,125,23.83
2023-11-08,"13",109.62,8.008,20.42
2023-11-08,"13",109.62,297.9,20
2023-11-08,"13",109.62,75.3,18.2
2023-11-08,"13",109.62,7,15.71
2023-11-08,"13",109.62,46.242,15
2023-11-08,"13",109.62,26.893,11
2023-11-08,"13",109.62,72,10.8
2023-11-08,"13",109.62,201.887,10.72
2023-11-08,"13",109.62,20,10.52
2023-11-08,"13",109.62,6.599,10
2023-11-08,"13",109.62,0.938,6
2023-11-08,"13",109.62,106.446,5
2023-11-08,"13",109.62,75,4
2023-11-08,"13",109.62,305.344,3
2023-11-08,"13",109.62,2059.301,1
2023-11-08,"13",109.62,12.2,0.52
2023-11-08,"13",109.62,162.956,0.5
2023-11-08,"13",109.62,51,0.2
2023-11-08,"13",109.62,24.09,0.1
2023-11-08,"13",109.62,1.3,0.05
2023-11-08,"13",109.62,91.972,0.01
2023-11-08,"13",109.62,20768.843,0
2023-11-08,"13",109.62,4,-0.5
2023-11-08,"13",109.62,124.951,-0.65
2023-11-08,"13",109.62,765.735,-1
2023-11-08,"13",109.62,50.9,-2
2023-11-08,"13",109.62,214.166,-5
2023-11-08,"13",109.62,864.703,-5.5
2023-11-08,"13",109.62,39.575,-10
2023-11-08,"13",109.62,296.071,-11
2023-11-08,"13",109.62,100.3,-36.8
2023-11-08,"13",109.62,8.516,-50
2023-11-08,"13",109.62,225.779,-100
2023-11-08,"13",109.62,1155.557,-500
2023-11-08,"14",116.87,0.001,800
2023-11-08,"14",116.87,0.003,632
2023-11-08,"14",116.87,18.5,499
2023-11-08,"14",116.87,100,342.1
2023-11-08,"14",116.87,3508,306.61
2023-11-08,"14",116.87,8.3,270
2023-11-08,"14",116.87,16.957,266.61
2023-11-08,"14",116.87,40,266
2023-11-08,"14",116.87,1480,265.67
2023-11-08,"14",116.87,3444.915,260.1
2023-11-08,"14",116.87,735.58,260
2023-11-08,"14",116.87,168,259.1
2023-11-08,"14",116.87,158.4,258.1
2023-11-08,"14",116.87,37.5,255
2023-11-08,"14",116.87,116.631,250
2023-11-08,"14",116.87,339,245.01
2023-11-08,"14",116.87,707.8,240.01
2023-11-08,"14",116.87,38.6,240
2023-11-08,"14",116.87,16.5,238.61
2023-11-08,"14",116.87,288,235.68
2023-11-08,"14",116.87,725.6,235.01
2023-11-08,"14",116.87,347.6,230.01
2023-11-08,"14",116.87,264.4,230
2023-11-08,"14",116.87,699,223
2023-11-08,"14",116.87,80,220
2023-11-08,"14",116.87,44,217.19
2023-11-08,"14",116.87,44.766,212.2
2023-11-08,"14",116.87,118,212
2023-11-08,"14",116.87,380.3,206
2023-11-08,"14",116.87,352.9,205
2023-11-08,"14",116.87,532,200.1
2023-11-08,"14",116.87,429.1,200
2023-11-08,"14",116.87,411.3,190
2023-11-08,"14",116.87,63,175.86
2023-11-08,"14",116.87,370,170
2023-11-08,"14",116.87,35.682,169.4
2023-11-08,"14",116.87,370,168.33
2023-11-08,"14",116.87,72,168.1
2023-11-08,"14",116.87,1,165
2023-11-08,"14",116.87,89.785,164.8
2023-11-08,"14",116.87,53.916,164.4
2023-11-08,"14",116.87,72.3,163
2023-11-08,"14",116.87,45.72,162.1
2023-11-08,"14",116.87,370,160
2023-11-08,"14",116.87,32.6,155.34
2023-11-08,"14",116.87,74.9,155
2023-11-08,"14",116.87,4.5,153.02
2023-11-08,"14",116.87,9,153
2023-11-08,"14",116.87,0.251,150
2023-11-08,"14",116.87,10,148
2023-11-08,"14",116.87,220.195,147.83
2023-11-08,"14",116.87,21,145.95
2023-11-08,"14",116.87,24,145
2023-11-08,"14",116.87,9,144
2023-11-08,"14",116.87,104.5,143.69
2023-11-08,"14",116.87,81,141.67
2023-11-08,"14",116.87,50.001,140
2023-11-08,"14",116.87,50,136.58
2023-11-08,"14",116.87,345,136.52
2023-11-08,"14",116.87,50,136.46
2023-11-08,"14",116.87,23.9,135
2023-11-08,"14",116.87,25,134.07
2023-11-08,"14",116.87,20.397,133.39
2023-11-08,"14",116.87,370,132.8
2023-11-08,"14",116.87,141.7,132
2023-11-08,"14",116.87,6.5,130.2
2023-11-08,"14",116.87,67,130.07
2023-11-08,"14",116.87,133.2,130
2023-11-08,"14",116.87,715,129.92
2023-11-08,"14",116.87,350,129.66
2023-11-08,"14",116.87,178,129.47
2023-11-08,"14",116.87,360,128.91
2023-11-08,"14",116.87,22.082,128.73
2023-11-08,"14",116.87,370,128.31
2023-11-08,"14",116.87,94.5,128
2023-11-08,"14",116.87,162,126.65
2023-11-08,"14",116.87,50,126.58
2023-11-08,"14",116.87,50,126.46
2023-11-08,"14",116.87,173,126.04
2023-11-08,"14",116.87,16,126.03
2023-11-08,"14",116.87,52.6,125
2023-11-08,"14",116.87,208,124.48
2023-11-08,"14",116.87,201,122.59
2023-11-08,"14",116.87,115,122
2023-11-08,"14",116.87,223,121.79
2023-11-08,"14",116.87,150,121.58
2023-11-08,"14",116.87,30.3,120.99
2023-11-08,"14",116.87,218,120.83
2023-11-08,"14",116.87,177,120.19
2023-11-08,"14",116.87,15.078,120
2023-11-08,"14",116.87,2.745,118.33
2023-11-08,"14",116.87,149,117.79
2023-11-08,"14",116.87,192,116.87
2023-11-08,"14",116.87,179,116.75
2023-11-08,"14",116.87,180,116.46
2023-11-08,"14",116.87,206,115.73
2023-11-08,"14",116.87,174,115.61
2023-11-08,"14",116.87,26.214,115.3
2023-11-08,"14",116.87,25.186,115.08
2023-11-08,"14",116.87,15.873,115
2023-11-08,"14",116.87,23,114.07
2023-11-08,"14",116.87,5,112.75
2023-11-08,"14",116.87,6,112.07
2023-11-08,"14",116.87,17,110.57
2023-11-08,"14",116.87,6,110.07
2023-11-08,"14",116.87,1.584,110
2023-11-08,"14",116.87,406.2,108.42
2023-11-08,"14",116.87,6,108.07
2023-11-08,"14",116.87,25.88,107.75
2023-11-08,"14",116.87,167.3,107.41
2023-11-08,"14",116.87,17,107.07
2023-11-08,"14",116.87,18,107
2023-11-08,"14",116.87,25,106
2023-11-08,"14",116.87,2,105.5
2023-11-08,"14",116.87,0.475,105.36
2023-11-08,"14",116.87,270,104.18
2023-11-08,"14",116.87,185,104
2023-11-08,"14",116.87,100,103.07
2023-11-08,"14",116.87,22.63,102
2023-11-08,"14",116.87,1.5,101.66
2023-11-08,"14",116.87,17.288,100.42
2023-11-08,"14",116.87,3.17,100.32
2023-11-08,"14",116.87,11.52,100
2023-11-08,"14",116.87,95,99.66
2023-11-08,"14",116.87,6,97.86
2023-11-08,"14",116.87,89,96.93
2023-11-08,"14",116.87,10,95
2023-11-08,"14",116.87,60,94.66
2023-11-08,"14",116.87,18,93
2023-11-08,"14",116.87,3,92
2023-11-08,"14",116.87,60,91.93
2023-11-08,"14",116.87,50,90.24
2023-11-08,"14",116.87,4.68,90
2023-11-08,"14",116.87,60,89.66
2023-11-08,"14",116.87,10,89.17
2023-11-08,"14",116.87,140.728,88.92
2023-11-08,"14",116.87,99.999,87.9
2023-11-08,"14",116.87,60,86.93
2023-11-08,"14",116.87,355,85.1
2023-11-08,"14",116.87,36,85
2023-11-08,"14",116.87,11.2,84.28
2023-11-08,"14",116.87,5.076,80.1
2023-11-08,"14",116.87,49.43,80
2023-11-08,"14",116.87,0.26,75.24
2023-11-08,"14",116.87,3.388,75.22
2023-11-08,"14",116.87,5.096,74.53
2023-11-08,"14",116.87,0.272,74.45
2023-11-08,"14",116.87,65.58,70.07
2023-11-08,"14",116.87,1.5,68.03
2023-11-08,"14",116.87,50,66
2023-11-08,"14",116.87,6.6,65.04
2023-11-08,"14",116.87,8.944,56.74
2023-11-08,"14",116.87,50.001,52
2023-11-08,"14",116.87,0.69,50.97
2023-11-08,"14",116.87,0.17,50.61
2023-11-08,"14",116.87,7.822,50
2023-11-08,"14",116.87,29.584,40.74
2023-11-08,"14",116.87,10.585,40.01
2023-11-08,"14",116.87,33.15,35
2023-11-08,"14",116.87,33.11,32.5
2023-11-08,"14",116.87,22.866,31
2023-11-08,"14",116.87,256.991,30
2023-11-08,"14",116.87,9.3,29.51
2023-11-08,"14",116.87,3.201,25
2023-11-08,"14",116.87,297.9,20
2023-11-08,"14",116.87,8,19.77
2023-11-08,"14",116.87,74.8,18
2023-11-08,"14",116.87,7,15.08
2023-11-08,"14",116.87,44.766,15
2023-11-08,"14",116.87,27.134,11
2023-11-08,"14",116.87,72,10.8
2023-11-08,"14",116.87,6.799,10
2023-11-08,"14",116.87,20,9.84
2023-11-08,"14",116.87,199.461,9.59
2023-11-08,"14",116.87,0.909,6
2023-11-08,"14",116.87,197.888,5
2023-11-08,"14",116.87,77,4
2023-11-08,"14",116.87,315.18,3
2023-11-08,"14",116.87,2164.323,1
2023-11-08,"14",116.87,148.067,0.5
2023-11-08,"14",116.87,50,0.2
2023-11-08,"14",116.87,24.24,0.1
2023-11-08,"14",116.87,1.45,0.05
2023-11-08,"14",116.87,141.959,0.01
2023-11-08,"14",116.87,20081.174,0
2023-11-08,"14",116.87,12.2,-0.32
2023-11-08,"14",116.87,4,-0.5
2023-11-08,"14",116.87,134.32,-0.65
2023-11-08,"14",116.87,763.379,-1
2023-11-08,"14",116.87,54.9,-2
2023-11-08,"14",116.87,216.73,-5
2023-11-08,"14",116.87,847.922,-5.5
2023-11-08,"14",116.87,38.875,-10
2023-11-08,"14",116.87,313.017,-11
2023-11-08,"14",116.87,101,-37
2023-11-08,"14",116.87,8.071,-50
2023-11-08,"14",116.87,332.742,-100
2023-11-08,"14",116.87,1265.241,-500
2023-11-08,"15",128,0.001,800
2023-11-08,"15",128,0.003,632
2023-11-08,"15",128,71.918,499
2023-11-08,"15",128,100,342.1
2023-11-08,"15",128,3509,306.61
2023-11-08,"15",128,8.4,270
2023-11-08,"15",128,22.757,266.61
2023-11-08,"15",128,40,266
2023-11-08,"15",128,1480,265.67
2023-11-08,"15",128,3540.844,260.1
2023-11-08,"15",128,526.28,260
2023-11-08,"15",128,173,259.1
2023-11-08,"15",128,813.4,258.1
2023-11-08,"15",128,37.3,255
2023-11-08,"15",128,118.42,250
2023-11-08,"15",128,339.5,245.01
2023-11-08,"15",128,1.25,242.84
2023-11-08,"15",128,708.9,240.01
2023-11-08,"15",128,38.6,240
2023-11-08,"15",128,16.5,238.61
2023-11-08,"15",128,288,235.68
2023-11-08,"15",128,725.9,235.01
2023-11-08,"15",128,349.2,230.01
2023-11-08,"15",128,264.3,230
2023-11-08,"15",128,698,223
2023-11-08,"15",128,1.25,220.62
2023-11-08,"15",128,80,220
2023-11-08,"15",128,44,217.19
2023-11-08,"15",128,44.766,212.2
2023-11-08,"15",128,118,212
2023-11-08,"15",128,380.9,206
2023-11-08,"15",128,352.1,205
2023-11-08,"15",128,529,200.1
2023-11-08,"15",128,700,200
2023-11-08,"15",128,1.25,198.4
2023-11-08,"15",128,411.2,190
2023-11-08,"15",128,1.25,184.54
2023-11-08,"15",128,63,175.86
2023-11-08,"15",128,370,170
2023-11-08,"15",128,35.682,169.4
2023-11-08,"15",128,370,168.33
2023-11-08,"15",128,72,168.1
2023-11-08,"15",128,1,165
2023-11-08,"15",128,89.785,164.8
2023-11-08,"15",128,53.916,164.4
2023-11-08,"15",128,72.3,163
